Scheme_Code,ISIN_Div_Payout_ISIN_Growth,ISIN_Div_Reinvestment,Scheme_Name,Net_Asset_Value,Date,Scheme_Type,Scheme_Category,Mutual_Fund_Family
152585,INF0GCD01750,INF0GCD01768,TRUSTMF Flexi Cap Fund-Direct Plan- IDCW,11.71,30-Aug-2024,Open Ended Schemes,Equity Scheme - Flexi Cap Fund,Trust Mutual Fund
152582,INF0GCD01719,-,TRUSTMF Flexi Cap Fund-Regular Plan- Growth,11.64,30-Aug-2024,Open Ended Schemes,Equity Scheme - Flexi Cap Fund,Trust Mutual Fund
152583,INF0GCD01727,INF0GCD01735,TRUSTMF Flexi Cap Fund-Regular Plan- IDCW,11.64,30-Aug-2024,Open Ended Schemes,Equity Scheme - Flexi Cap Fund,Trust Mutual Fund
152557,INF277KA1AU6,-,Tata Nifty Auto Index Fund - Direct Plan - Growth,11.8469,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152559,INF277KA1AV4,-,Tata Nifty Auto Index Fund - Direct Plan - IDCW payout,11.8469,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152558,-,INF277KA1AW2,Tata Nifty Auto Index Fund - Direct Plan - IDCW Reinvestment,11.8469,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152560,INF277KA1AR2,-,Tata Nifty Auto Index Fund - Regular Plan - Growth,11.8136,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152561,INF277KA1AS0,-,Tata Nifty Auto Index Fund - Regular Plan - IDCW Payout,11.8136,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152556,-,INF277KA1AT8,Tata Nifty Auto Index Fund - Regular Plan - IDCW Reinvestment,11.8136,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152577,INF277KA1BA6,-,Tata Nifty Financial Services Index Fund - Direct Plan - Growth,11.0952,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152579,INF277KA1BB4,-,Tata Nifty Financial Services Index Fund - Direct Plan - IDCW Payout,11.0952,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152578,-,INF277KA1BC2,Tata Nifty Financial Services Index Fund - Direct Plan - IDCW Reinvestment,11.0952,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152574,INF277KA1AX0,-,Tata Nifty Financial Services Index Fund - Regular Plan - Growth,11.0654,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152575,INF277KA1AY8,-,Tata Nifty Financial Services Index Fund - Regular Plan - IDCW Payout,11.0654,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152576,-,INF277KA1AZ5,Tata Nifty Financial Services Index Fund - Regular Plan - IDCW Reinvestment,11.0654,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152564,INF277KA1BG3,-,Tata Nifty MidSmall Healthcare Index Fund - Direct Plan - Growth,12.2372,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152565,INF277KA1BH1,-,Tata Nifty MidSmall Healthcare Index Fund - Direct Plan - IDCW Payout,12.2372,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152566,-,INF277KA1BI9,Tata Nifty MidSmall Healthcare Index Fund - Direct Plan - IDCW Reinvestment,12.2372,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152567,INF277KA1BD0,-,Tata Nifty MidSmall Healthcare Index Fund - Regular Plan - Growth,12.2034,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152562,INF277KA1BE8,-,Tata Nifty MidSmall Healthcare Index Fund - Regular Plan - IDCW Payout,12.2034,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152563,-,INF277KA1BF5,Tata Nifty MidSmall Healthcare Index Fund - Regular Plan - IDCW Reinvestment,12.2034,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152570,INF277KA1AO9,-,Tata Nifty Realty Index Fund - Direct Plan - Growth,10.9045,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152571,INF277KA1AP6,-,Tata Nifty Realty Index Fund - Direct Plan - IDCW Payout,10.9045,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152572,-,INF277KA1AQ4,Tata Nifty Realty Index Fund - Direct Plan - IDCW Reinvestment,10.9045,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152573,INF277KA1AL5,-,Tata Nifty Realty Index Fund - Regular Plan - Growth,10.8717,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152568,INF277KA1AM3,-,Tata Nifty Realty Index Fund - Regular Plan - IDCW Payout,10.8717,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152569,-,INF277KA1AN1,Tata Nifty Realty Index Fund - Regular Plan - IDCW Reinvestment,10.8717,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152588,INF277KA1BM1,-,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Direct Plan-Growth,11.7094,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152589,INF277KA1BN9,-,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Direct Plan-IDCW-Payout,11.7094,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152593,-,INF277KA1BO7,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Direct Plan-IDCW-Reinvestment,11.7094,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152592,-,INF277KA1BL3,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Regular Plan -IDCW-Reinvestment,11.6772,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152590,INF277KA1BJ7,-,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Regular Plan-Growth,11.6772,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152591,INF277KA1BK5,-,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Regular Plan-IDCW Payout,11.6772,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152595,INF277KA1BS8,-,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Direct Plan - Growth,11.3373,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152598,INF277KA1BT6,-,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Direct Plan - IDCW Payout,11.3373,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152594,-,INF277KA1BU4,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Direct Plan - IDCW Reinvestment,11.3373,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152596,INF277KA1BP4,-,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Regular Plan - Growth,11.3045,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152597,INF277KA1BQ2,-,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Regular Plan - IDCW Payout,11.3045,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152599,-,INF277KA1BR0,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Regular Plan - IDCW Reinvestment,11.3045,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Tata Mutual Fund
152607,INF194KB1IE2,-,Bandhan Innovation Fund - Direct Plan - Growth,12.439,31-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Bandhan Mutual Fund
152604,INF194KB1IF9,INF194KB1IG7,Bandhan Innovation Fund - Direct Plan - IDCW,12.439,31-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Bandhan Mutual Fund
152606,INF194KB1IB8,-,Bandhan Innovation Fund - Regular Plan - Growth,12.368,31-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Bandhan Mutual Fund
152605,INF194KB1IC6,INF194KB1ID4,Bandhan Innovation Fund - Regular Plan - IDCW,12.368,31-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Bandhan Mutual Fund
134497,INF789FB1JY6,INF789FB1JZ3,UTI Medium Duration Fund - Regular Plan - Half-Yearly IDCW,12.3159,30-Aug-2024,Open Ended Schemes,Debt Scheme - Medium Duration Fund,UTI Mutual Fund
151852,-,INF0QA701292,Bajaj Finserv Overnight Fund - Regular Plan - Daily - IDCW,1030.9278,01-Sep-2024,Open Ended Schemes,Debt Scheme - Overnight Fund,Bajaj Finserv Mutual Fund
129198,INF336L01IN2,INF336L01IO0,HSBC Managed Solutions India Conservative Fund Direct Plan IDCW,17.5293,30-Aug-2024,Open Ended Schemes,Other Scheme - FoF Domestic,HSBC Mutual Fund
151526,INF789F1AYI0,INF789F1AYJ8,UTI Long Duration Fund - Direct Plan - Flexi IDCW Option,11.4376,30-Aug-2024,Open Ended Schemes,Debt Scheme - Long Duration Fund,UTI Mutual Fund
134799,INF789FA1P27,INF789FA1P35,UTI Ultra Short Duration Fund - Regular Plan - Half-Yearly IDCW,1020.8128,30-Aug-2024,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,UTI Mutual Fund
152600,INF179KC1II1,-,HDFC Manufacturing fund - Growth Option - Direct Plan,11.239,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,HDFC Mutual Fund
152602,INF179KC1IF7,-,HDFC Manufacturing fund - Growth Option - Regular Plan,11.195,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,HDFC Mutual Fund
152603,INF179KC1IJ9,INF179KC1IK7,HDFC Manufacturing fund - IDCW - Direct Plan,11.239,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,HDFC Mutual Fund
152601,INF179KC1IG5,INF179KC1IH3,HDFC Manufacturing fund - IDCW - Regular Plan,11.195,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,HDFC Mutual Fund
152620,INF209KB19Z4,-,Aditya Birla Sun Life Nifty PSE ETF,11.5401,30-Aug-2024,Open Ended Schemes,Other Scheme - Other  ETFs,Aditya Birla Sun Life Mutual Fund
152634,INF769K01LJ8,-,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF,54.8783,30-Aug-2024,Open Ended Schemes,Other Scheme - Other  ETFs,Mirae Asset Mutual Fund
152636,INF666M01IF6,INF666M01IG4,Groww Nifty Non-Cyclical Consumer Index Fund - Direct Plan - IDCW,11.6346,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Groww Mutual Fund
152637,INF666M01IE9,-,Groww Nifty Non-Cyclical Consumer Index Fund - Direct Plan Growth,11.6347,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Groww Mutual Fund
152635,INF666M01IC3,INF666M01ID1,Groww Nifty Non-Cyclical Consumer Index Fund - IDCW,11.6153,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Groww Mutual Fund
152633,INF666M01IB5,-,Groww Nifty Non-Cyclical Consumer Index Fund - Regular Plan - Growth,11.6165,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Groww Mutual Fund
152629,INF846K015W7,-,Axis Nifty Bank Index Fund - Direct Plan - Growth Option,10.5067,31-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Axis Mutual Fund
152631,INF846K016W5,INF846K017W3,Axis Nifty Bank Index Fund - Direct Plan - IDCW Option,10.5067,31-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Axis Mutual Fund
152632,INF846K012W4,-,Axis Nifty Bank Index Fund - Regular Plan - Growth Option,10.4811,31-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Axis Mutual Fund
152630,INF846K013W2,INF846K014W0,Axis Nifty Bank Index Fund - Regular Plan - IDCW Option,10.4811,31-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Axis Mutual Fund
152628,INF251K01TJ0,-,Baroda BNP Paribas Retirement Fund - Direct plan - Growth option,11.0116,30-Aug-2024,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Baroda BNP Paribas Mutual Fund
152626,INF251K01TK8,-,Baroda BNP Paribas Retirement Fund - Direct plan - IDCW option,11.0116,30-Aug-2024,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Baroda BNP Paribas Mutual Fund
152625,INF251K01TH4,-,Baroda BNP Paribas Retirement Fund - Regular plan - Growth option,10.9517,30-Aug-2024,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Baroda BNP Paribas Mutual Fund
152627,INF251K01TI2,-,Baroda BNP Paribas Retirement Fund - Regular plan - IDCW option,10.9517,30-Aug-2024,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Baroda BNP Paribas Mutual Fund
152645,INF769K01LN0,-,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF Fund of Fund - Direct Plan - Growth,11.156,30-Aug-2024,Open Ended Schemes,Other Scheme - FoF Domestic,Mirae Asset Mutual Fund
152646,INF769K01LO8,INF769K01LP5,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF Fund of Fund - Direct Plan - IDCW,11.156,30-Aug-2024,Open Ended Schemes,Other Scheme - FoF Domestic,Mirae Asset Mutual Fund
152647,INF769K01LK6,-,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF Fund of Fund - Regular Plan - Growth,11.135,30-Aug-2024,Open Ended Schemes,Other Scheme - FoF Domestic,Mirae Asset Mutual Fund
152648,INF769K01LL4,INF769K01LM2,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF Fund of Fund - Regular Plan - IDCW,11.137,30-Aug-2024,Open Ended Schemes,Other Scheme - FoF Domestic,Mirae Asset Mutual Fund
152654,INF740KA1UO6,-,DSP Nifty Bank Index Fund - Direct - Growth,10.5014,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,DSP Mutual Fund
152653,INF740KA1UN8,-,DSP Nifty Bank Index Fund - Regular - Growth,10.4829,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,DSP Mutual Fund
152638,INF0QA701854,-,Bajaj Finserv Nifty 1D Rate Liquid ETF,1000,01-Sep-2024,Open Ended Schemes,Other Scheme - Other  ETFs,Bajaj Finserv Mutual Fund
152644,INF03VN01902,-,WhiteOak Capital Special Opportunities Fund - Direct Growth,12.097,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,WhiteOak Capital Mutual Fund
152643,INF03VN01894,-,WhiteOak Capital Special Opportunities Fund - Regular Growth,11.997,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,WhiteOak Capital Mutual Fund
152639,INF0QA701821,-,Bajaj Finserv Multi Asset Allocation Fund - Direct Growth,10.9388,30-Aug-2024,Open Ended Schemes,Hybrid Scheme - Multi Asset Allocation,Bajaj Finserv Mutual Fund
152641,INF0QA701839,INF0QA701847,Bajaj Finserv Multi Asset Allocation Fund - Direct IDCW,10.9388,30-Aug-2024,Open Ended Schemes,Hybrid Scheme - Multi Asset Allocation,Bajaj Finserv Mutual Fund
152642,INF0QA701797,-,Bajaj Finserv Multi Asset Allocation Fund - Regular Growth,10.8964,30-Aug-2024,Open Ended Schemes,Hybrid Scheme - Multi Asset Allocation,Bajaj Finserv Mutual Fund
152640,INF0QA701805,INF0QA701813,Bajaj Finserv Multi Asset Allocation Fund - Regular IDCW,10.8964,30-Aug-2024,Open Ended Schemes,Hybrid Scheme - Multi Asset Allocation,Bajaj Finserv Mutual Fund
152659,INF209KC1076,-,Aditya Birla Sun Life Crisil IBX Gilt June 2027 Index Fund-Direct Growth,10.2338,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Aditya Birla Sun Life Mutual Fund
152662,INF209KC1084,-,Aditya Birla Sun Life Crisil Ibx Gilt June 2027 Index Fund-Direct IDCW Payout,10.2338,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Aditya Birla Sun Life Mutual Fund
152660,INF209KC1050,-,Aditya Birla Sun Life Crisil IBX Gilt June 2027 Index Fund-Regular Growth,10.2265,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Aditya Birla Sun Life Mutual Fund
152661,INF209KC1068,-,Aditya Birla Sun Life Crisil IBX Gilt June 2027 Index Fund-Regular IDCW Payout,10.2265,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Aditya Birla Sun Life Mutual Fund
152694,INF247L01CS3,-,Motilal Oswal Quant Fund - Direct - Growth,11.5656,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Motilal Oswal Mutual Fund
152657,INF200KB1183,-,SBI Automotive Opportunities Fund - Direct Plan - Growth,10.9054,31-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,SBI Mutual Fund
152655,INF200KB1191,INF200KB1209,SBI Automotive Opportunities Fund - Direct Plan - Income Distribution Cum Capital Withdrawal Option,10.9052,31-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,SBI Mutual Fund
152658,INF200KB1159,-,SBI Automotive Opportunities Fund - Regular Plan - Growth,10.8718,31-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,SBI Mutual Fund
152656,INF200KB1167,INF200KB1175,SBI Automotive Opportunities Fund - Regular Plan - Income Distribution Cum Capital Withdrawal Option,10.872,31-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,SBI Mutual Fund
152663,INF174KA1RZ3,-,Kotak NIFTY 100 Low Volatility 30 Index Fund - Direct plan - Growth option,11.0542,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Kotak Mahindra Mutual Fund
152665,INF174KA1SA4,INF174KA1SB2,Kotak NIFTY 100 Low Volatility 30 Index Fund - Direct plan - IDCW option,11.0542,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Kotak Mahindra Mutual Fund
152664,INF174KA1RW0,-,Kotak NIFTY 100 Low Volatility 30 Index Fund - Regular plan - Growth option,11.0383,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Kotak Mahindra Mutual Fund
152666,INF174KA1RX8,INF174KA1RY6,Kotak NIFTY 100 Low Volatility 30 Index Fund - Regular plan - IDCW option,11.0383,30-Aug-2024,Open Ended Schemes,Other Scheme - Index Funds,Kotak Mahindra Mutual Fund
152586,INF0K1H01180,-,Samco Special Opportunities Fund - Direct Plan - Growth,10.16,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Samco Mutual Fund
152587,INF0K1H01172,-,Samco Special Opportunities Fund - Regular Plan - Growth,10.12,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Samco Mutual Fund
152667,INF0R8F01067,-,Zerodha Nifty 100 ETF,10.8201,30-Aug-2024,Open Ended Schemes,Other Scheme - Other  ETFs,Zerodha Mutual Fund
152668,INF0R8F01059,-,Zerodha Nifty Midcap 150 ETF,10.8156,30-Aug-2024,Open Ended Schemes,Other Scheme - Other  ETFs,Zerodha Mutual Fund
152692,INF247L01CP9,-,Motilal Oswal Quant Fund - Regular - Growth,10.9483,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Motilal Oswal Mutual Fund
152651,INF247L01CL8,-,Motilal Oswal Multi Cap Fund-Direct Plan Growth,11.9265,30-Aug-2024,Open Ended Schemes,Equity Scheme - Multi Cap Fund,Motilal Oswal Mutual Fund
152652,INF247L01CM6,INF247L01CN4,Motilal Oswal Multi Cap Fund-Direct Plan IDCW,11.9265,30-Aug-2024,Open Ended Schemes,Equity Scheme - Multi Cap Fund,Motilal Oswal Mutual Fund
152650,INF247L01CO2,-,Motilal Oswal Multi Cap Fund Regular Plan Growth,11.8922,30-Aug-2024,Open Ended Schemes,Equity Scheme - Multi Cap Fund,Motilal Oswal Mutual Fund
152649,INF247L01CJ2,INF247L01CK0,Motilal Oswal Multi Cap Fund Regular Plan IDCW,11.8922,30-Aug-2024,Open Ended Schemes,Equity Scheme - Multi Cap Fund,Motilal Oswal Mutual Fund
152614,INF192K01NH3,-,JM Small Cap Fund (Direct) - Growth Option,10.8296,30-Aug-2024,Open Ended Schemes,Equity Scheme - Small Cap Fund,JM Financial Mutual Fund
152615,INF192K01NI1,INF192K01NJ9,JM Small Cap Fund (Direct) - IDCW Option,10.8296,30-Aug-2024,Open Ended Schemes,Equity Scheme - Small Cap Fund,JM Financial Mutual Fund
152612,INF192K01NE0,-,JM Small Cap Fund (Regular) - Growth Option,10.7901,30-Aug-2024,Open Ended Schemes,Equity Scheme - Small Cap Fund,JM Financial Mutual Fund
152613,INF192K01NF7,INF192K01NG5,JM Small Cap Fund (Regular) - IDCW Option,10.7902,30-Aug-2024,Open Ended Schemes,Equity Scheme - Small Cap Fund,JM Financial Mutual Fund
152683,INF251K01TL6,-,Baroda BNP Paribas Nifty Bank ETF,51.3276,30-Aug-2024,Open Ended Schemes,Other Scheme - Other  ETFs,Baroda BNP Paribas Mutual Fund
152679,INF0R8701202,-,Helios Financial Services Fund - Direct Plan - Growth Option,10.55,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Helios Mutual Fund
152680,INF0R8701210,INF0R8701228,Helios Financial Services Fund - Direct Plan - IDCW Option,10.55,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Helios Mutual Fund
152682,INF0R8701178,-,Helios Financial Services Fund - Regular Plan - Growth Option,10.52,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Helios Mutual Fund
152681,INF0R8701186,INF0R8701194,Helios Financial Services Fund - Regular Plan - IDCW Option,10.52,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Helios Mutual Fund
152695,INF247L01CT1,INF247L01CU9,Motilal Oswal Quant Fund - Direct - IDCW,10.8756,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Motilal Oswal Mutual Fund
152672,INF174V01CC2,-,Mahindra Manulife Manufacturing Fund - Direct Plan - Growth,10.2732,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mahindra Manulife Mutual Fund
152670,INF174V01CD0,INF174V01CE8,Mahindra Manulife Manufacturing Fund - Direct Plan - IDCW,10.2732,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mahindra Manulife Mutual Fund
152671,INF174V01BZ5,-,Mahindra Manulife Manufacturing Fund - Regular Plan - Growth,10.2404,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mahindra Manulife Mutual Fund
152669,INF174V01CA6,INF174V01CB4,Mahindra Manulife Manufacturing Fund - Regular Plan - IDCW,10.2404,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mahindra Manulife Mutual Fund
152677,INF903JA1LQ6,-,Sundaram Business Cycle Fund Direct Plan Growth,10.6686,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Sundaram Mutual Fund
152676,INF903JA1LR4,-,Sundaram Business Cycle Fund Direct Plan IDCW Payout,10.6686,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Sundaram Mutual Fund
152673,-,INF903JA1LS2,Sundaram Business Cycle Fund Direct Plan IDCW Reinvestment,10.6686,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Sundaram Mutual Fund
152678,INF903JA1LN3,-,Sundaram Business Cycle Fund Regular Plan Growth,10.6361,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Sundaram Mutual Fund
152674,INF903JA1LO1,-,Sundaram Business Cycle Fund Regular Plan IDCW Payout,10.6361,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Sundaram Mutual Fund
